Age,Annual Income,Credit Score,Loan Amount,Existing Loan,Debt to Income,Has Default
55,20916,537,19422.03,1,0.14,1
25,79052,633,25621.95,1,0.14,1
67,89110,405,37457.85,1,0.3,0
20,121623,781,24500.8,0,0.62,0
61,37790,681,40694.7,1,0.56,1
20,103161,560,34775.8,1,0.42,1
39,25206,592,23473.81,1,0.18,0
23,141937,634,27679.19,1,0.31,0
19,105053,775,48524.16,1,0.27,0
40,69950,524,34772.52,0,0.77,0
61,136211,753,45724.79,0,0.8,1
19,76361,595,13044.13,0,0.8,0
55,81451,762,26745.63,0,0.97,0
34,57696,513,45889.78,0,0.9,1
52,101641,457,19517.54,1,0.55,0
51,121192,571,48544.89,0,0.47,1
40,88226,537,9368.49,1,0.92,1
47,122395,602,45620.2,0,0.65,0
69,141970,820,25034.55,0,0.36,0
25,144121,620,8318.49,1,0.61,0
39,66728,358,44578.47,0,0.99,1
61,75401,657,16337.31,0,0.86,1
53,86226,550,6001.26,1,0.35,0
22,45103,735,11111.32,0,0.96,1
30,54263,445,34660.16,0,0.98,1
46,146705,651,49001.52,0,0.31,0
48,96621,544,10015.8,1,0.91,0
64,70044,600,25787.66,0,0.89,1
33,77730,737,13128.64,0,0.14,0
59,45825,399,38526.64,1,0.7,1
47,96256,779,10312.65,0,0.37,1
33,124177,714,15792.88,1,0.71,0
29,57271,464,13838.27,1,0.92,1
34,97256,601,29863.39,1,0.55,0
33,66732,420,44293.28,1,0.47,1
29,86433,387,27999.06,0,0.93,0
25,102630,516,7620.96,0,0.98,1
37,121999,478,30352.5,1,0.16,1
20,120990,462,40888.44,0,0.93,0
33,43572,469,10947.03,0,0.17,0
47,58546,600,8272.0,0,0.4,1
62,142456,673,13451.35,1,0.79,1
40,35150,502,38573.88,0,0.8,0
45,74165,346,31625.62,1,0.75,1
68,83690,762,29326.76,1,0.14,1
57,73664,707,16226.6,0,0.22,0
22,102335,493,19950.65,0,0.94,1
37,95199,726,48464.83,1,0.17,0
57,148511,616,15828.14,1,0.17,1
61,56948,778,45574.04,1,0.85,0
18,57030,720,31123.92,0,0.68,0
47,47007,568,10548.34,1,0.42,0
38,120819,780,26029.06,0,0.25,1
37,111207,562,47684.69,0,0.9,0
23,110921,725,23835.45,0,0.99,0
39,96772,465,43852.4,0,0.14,0
35,42024,727,16539.29,1,0.6,0
25,132408,696,30691.5,1,0.34,0
56,59384,515,42973.34,1,0.85,1
49,102912,406,46430.98,1,0.41,0
50,144161,397,26862.05,1,0.74,1
33,122674,781,33785.96,1,0.59,0
29,38157,798,5134.11,1,0.59,1
55,105481,529,16395.05,0,0.87,0
69,122120,556,17542.04,1,0.52,1
51,108553,342,9207.19,0,0.86,0
31,21756,541,17586.28,0,0.43,0
53,120677,394,19450.49,1,0.26,0
50,88112,487,48594.47,1,0.51,0
40,111003,684,35087.11,1,0.55,0
67,122488,699,24170.23,1,0.53,1
62,116741,805,49462.45,0,0.83,1
19,78051,466,11895.45,0,0.61,0
58,120701,424,26422.3,0,0.9,0
38,84595,386,34117.8,0,0.56,1
19,98210,788,7501.13,1,0.3,1
44,63094,525,37264.95,0,0.22,0
26,128850,644,9494.03,0,0.88,0
18,107889,817,11312.7,1,0.15,0
28,115385,330,12186.03,1,0.21,0
20,24535,595,46800.04,1,0.16,0
69,76035,713,35745.6,0,0.48,1
40,142815,434,34494.24,1,0.58,0
43,67367,824,29997.21,1,0.12,0
21,127472,303,18176.27,0,0.56,1
35,37118,477,32940.04,1,0.45,0
23,79812,558,23456.74,0,0.8,0
52,79884,364,11543.73,1,0.85,0
39,86168,662,36031.88,1,0.72,0
60,33280,316,10831.2,1,0.53,1
32,34746,499,13580.09,1,0.29,0
39,122572,843,41796.47,0,0.86,1
54,73251,511,34705.27,0,0.41,1
69,104821,734,33394.6,0,0.42,0
59,103583,572,23819.13,1,0.92,1
29,133625,589,22832.62,0,0.98,1
64,30207,782,36061.82,0,0.91,1
66,91127,533,38300.25,1,1.0,0
59,47757,707,27959.59,0,0.88,0
55,36226,445,48617.12,0,0.73,1
35,115268,729,48006.48,0,0.36,0
62,81407,731,23559.33,1,0.96,0
52,47206,844,41928.0,0,0.89,1
47,40256,796,29447.05,1,0.32,0
41,53822,388,28029.01,1,0.54,0
59,61340,710,7473.38,0,0.16,1
47,131883,540,30828.86,0,0.96,1
31,72234,522,45526.01,0,0.62,1
23,63351,767,40106.02,1,0.32,0
20,126311,621,40384.27,0,0.36,1
33,68671,674,12196.81,1,0.98,1
24,95320,411,21130.23,0,0.65,0
69,122565,826,15494.22,1,0.48,0
31,145627,711,19216.19,0,0.55,1
26,55157,568,31079.27,1,0.19,0
32,39937,551,21415.27,1,0.17,0
38,74290,673,30231.4,1,0.63,0
52,66707,749,24732.56,0,0.56,0
19,31219,836,17897.7,1,0.42,0
44,29399,667,9293.15,1,0.61,1
19,146733,554,45132.73,1,0.17,0
52,118848,762,5511.8,0,0.95,0
35,47657,567,5074.36,1,0.36,0
31,40047,425,42205.9,1,0.16,0
37,120543,692,49856.49,0,0.25,0
35,96095,633,37719.63,1,0.19,0
27,105693,667,5687.32,0,0.26,0
42,120931,755,15201.06,0,0.48,0
19,92154,366,48732.02,0,0.76,0
42,64891,365,41387.19,0,0.35,1
50,26780,699,30505.99,1,0.49,0
53,47050,586,15658.73,0,0.94,1
48,93551,485,5646.66,1,0.37,0
31,88666,583,5938.77,0,0.82,0
18,113619,815,32539.14,1,0.24,1
63,102016,536,5982.43,1,0.26,0
33,133135,317,49713.36,1,0.51,0
63,73010,713,13252.27,1,0.31,0
69,121012,308,36981.83,1,0.91,0
20,58165,719,11977.69,0,0.15,1
52,31528,328,29304.2,1,0.64,1
58,140840,647,8627.51,1,0.64,0
23,69608,749,39505.03,1,0.16,0
42,25914,679,31321.45,0,0.76,1
30,57136,665,8877.5,0,0.52,0
51,31179,526,43186.38,0,0.75,1
25,106008,417,29615.84,0,0.84,1
38,32076,711,46471.65,0,0.39,0
51,143911,655,46248.05,0,0.54,0
21,44783,553,46422.85,1,0.33,1
42,136625,842,8500.33,0,0.28,0
32,66716,743,10443.1,1,0.1,0
21,70298,380,49446.76,1,0.97,0
62,74304,345,26942.04,1,0.5,0
29,99360,348,15719.63,1,0.11,1
49,89835,748,39634.9,1,0.11,0
49,149541,706,16892.83,1,0.36,0
45,132424,582,37724.71,0,0.11,1
30,28118,772,42677.86,1,0.44,0
48,96292,715,40291.85,0,0.16,1
31,143322,420,17332.15,1,0.14,1
37,76911,302,23072.84,1,0.7,1
35,93489,615,23596.3,1,0.92,0
46,123088,759,27107.28,1,0.47,1
23,35185,526,12531.78,0,0.85,0
49,61792,378,25361.15,0,0.13,0
46,100210,843,27985.23,0,0.8,0
60,70613,370,28926.9,0,0.16,1
19,130012,496,41895.52,1,0.85,0
40,53927,357,28280.05,1,0.89,1
36,20386,723,15385.28,0,0.81,0
48,112153,768,34840.79,1,0.84,1
68,92728,347,40879.14,1,0.61,0
22,96281,734,19371.72,0,0.34,1
36,50020,484,34038.77,0,0.68,1
51,62678,464,11612.21,1,0.5,1
27,106695,630,20386.68,0,0.1,1
42,81394,629,45915.08,1,0.53,1
19,88945,420,46008.87,1,0.69,0
28,135377,512,30889.61,1,0.11,1
67,141716,806,36605.82,1,0.66,0
48,76414,467,43430.69,1,0.69,0
32,74816,845,48134.89,1,0.24,1
26,75918,726,27044.89,1,0.49,0
40,111281,520,30270.91,0,0.97,0
36,131484,309,23703.87,0,0.9,0
26,135640,419,8239.19,0,0.47,0
52,82694,546,24026.16,0,0.41,0
38,49455,659,40578.23,0,0.21,0
26,124446,520,41219.85,1,0.13,0
45,58735,805,45156.97,1,0.37,1
63,114702,357,7316.0,0,0.95,0
68,125509,759,28721.96,1,0.96,1
24,113608,427,9834.1,0,0.83,1
33,134310,385,14033.4,1,0.42,0
33,32109,403,45509.74,1,0.23,0
50,65802,442,27355.61,1,0.64,0
21,88020,504,39134.52,0,0.68,1
21,54622,337,7897.28,1,0.48,1
56,129935,662,23757.19,0,0.72,1
57,149368,608,35340.81,1,0.77,1
34,137919,351,11003.29,0,0.8,1
54,22597,300,19661.8,0,0.55,1
56,60597,310,7904.65,0,0.81,1
69,60954,513,34310.3,1,0.12,1
46,89519,817,48690.11,1,0.71,1
69,76115,714,42217.05,1,0.31,0
53,124988,307,48858.04,1,0.34,1
55,63151,304,43052.22,0,0.18,1
56,145515,661,43483.81,1,0.27,0
67,37040,411,30972.97,0,0.99,0
54,64772,572,28321.35,0,0.47,1
69,142431,721,23281.44,1,0.93,0
52,116090,564,41814.27,0,0.25,1
24,83832,757,13193.04,1,0.28,0
44,47916,511,7530.12,1,0.6,1
45,64871,377,47655.22,1,0.41,0
39,141527,520,5170.02,0,0.68,0
31,46372,668,48957.32,1,0.48,1
24,81707,646,37798.4,0,0.83,0
54,59080,324,19782.45,1,0.49,1
39,126242,719,36401.89,1,0.62,0
22,62722,653,41804.38,1,0.39,1
19,140864,716,16041.29,0,0.73,0
44,49048,814,39690.31,0,0.69,0
38,105205,514,41196.63,0,0.46,1
55,29777,411,16220.96,1,0.35,0
32,74711,727,6886.69,1,0.65,1
38,56331,515,14185.5,0,0.95,1
27,145320,712,14029.09,1,0.22,0
40,40968,679,7935.82,1,0.82,0
56,73969,531,37670.33,1,0.59,0
22,123345,557,22098.87,1,0.57,0
18,31292,555,44797.38,0,0.97,0
30,140870,702,16347.7,0,0.65,1
38,60794,723,25395.45,0,0.85,1
43,99459,364,33755.78,0,0.56,0
67,137932,489,44485.92,1,0.32,0
62,70192,472,28607.95,0,0.73,1
38,47703,526,21808.61,0,0.93,0
35,104193,687,44015.68,1,0.86,1
54,89165,700,18961.09,0,0.28,0
62,87650,512,8574.07,1,0.39,1
49,76516,352,25026.89,1,0.57,1
53,119981,438,40329.2,0,0.61,0
34,149858,717,6385.14,0,0.27,1
52,121398,442,31364.7,0,0.31,1
66,111110,808,31750.88,1,0.78,1
28,117885,785,46784.38,1,0.76,0
38,42257,736,17890.92,0,0.86,0
69,120588,842,17547.65,1,0.94,0
43,123356,592,24821.76,0,0.38,0
21,141750,583,21061.17,1,0.87,0
51,103509,313,38135.56,0,0.7,1
69,111273,571,33878.84,1,0.96,0
65,71672,324,39151.45,1,0.34,0
35,83308,621,41901.88,0,0.34,0
57,97583,402,46534.15,1,0.73,0
52,139336,339,24392.15,0,0.94,0
58,42113,534,49311.38,1,0.84,1
46,20694,388,14704.74,0,0.75,1
69,142495,399,37146.43,0,0.45,1
46,35588,443,29030.42,0,0.75,0
55,81756,381,41760.53,1,0.82,1
59,84085,528,26454.67,0,0.78,0
38,131359,694,40277.24,1,0.71,0
59,134384,812,46857.59,0,0.14,0
30,81142,496,37953.24,1,0.69,0
66,84373,573,39924.24,0,0.53,1
58,105603,671,8022.89,1,0.97,1
34,26704,379,14223.09,1,0.65,1
26,60136,534,48843.67,1,0.65,0
58,87507,586,36193.42,0,0.99,0
18,67361,844,30265.21,0,0.18,0
19,78847,736,21513.94,1,0.35,1
65,126359,426,6997.51,1,0.69,0
46,31441,716,21611.12,1,0.38,0
50,117012,340,27451.08,0,0.41,0
27,138906,768,14515.68,0,0.9,1
67,34677,596,12791.16,1,0.62,1
57,47818,341,27878.74,0,0.19,0
38,21868,578,31365.69,0,0.38,1
45,103591,758,15796.31,0,0.17,1
28,143962,332,31432.53,0,0.6,1
51,87264,575,45515.3,0,0.26,1
25,93168,389,26292.8,1,0.87,1
39,32043,823,43582.56,1,0.62,0
25,91939,459,46727.22,0,0.15,1
66,35732,757,9157.73,1,0.37,1
32,75244,698,9311.52,0,0.65,0
34,38526,390,26421.99,1,0.4,1
40,29340,765,31464.61,0,0.56,0
41,124488,519,24164.76,0,0.92,1
62,42394,718,19690.28,0,0.42,0
36,118557,678,33844.74,1,0.4,1
22,24102,746,5093.67,1,0.84,0
49,121846,445,48563.3,1,0.39,0
61,39159,532,15443.56,0,0.17,0
18,142366,670,46269.44,0,0.26,0
40,85092,533,9905.66,1,0.95,1
54,26212,666,15713.92,1,0.94,0
25,117360,780,15569.32,0,0.3,0
30,57405,662,49826.88,0,0.6,1
25,97061,810,5207.02,0,0.22,0
40,114296,394,33783.72,1,0.71,0
60,75186,515,44135.9,0,0.27,0
18,64239,842,35252.31,0,0.14,1
62,130804,434,21323.02,0,0.84,1
68,112993,382,48123.92,0,0.39,1
41,143145,690,45208.43,1,0.2,1
52,133551,346,24527.97,0,0.85,1
41,30532,691,30799.78,1,0.79,1
34,99054,684,48538.36,0,0.72,0
22,92012,680,49215.22,1,0.92,0
37,137836,376,25242.05,1,0.54,0
38,105279,558,43130.75,1,0.22,0
57,86540,698,18589.11,1,0.16,1
48,128590,399,21731.58,0,0.39,0
63,123021,800,12416.98,1,0.18,1
53,23271,682,14413.31,1,0.58,0
28,65482,491,34559.3,0,0.11,0
69,20209,644,27985.17,1,0.5,0
32,110999,309,15400.93,1,0.26,0
36,25539,563,23130.93,0,0.43,1
24,134841,567,21793.26,1,0.71,1
68,39977,494,49431.21,0,0.42,1
45,94142,706,43410.46,1,0.41,0
68,129920,595,22458.49,1,0.99,0
60,148156,396,46126.25,1,0.75,0
22,119588,761,20418.59,0,0.56,1
22,88684,386,35055.57,1,0.62,0
47,119072,376,48499.25,0,0.66,1
49,143862,782,22562.55,1,0.12,1
25,25607,445,35594.82,1,0.17,0
27,105122,410,18316.57,1,0.68,1
55,114786,596,16984.05,1,0.43,1
64,146406,725,30837.05,0,0.15,0
49,71939,633,49066.91,0,0.37,1
65,38594,822,25391.02,0,0.22,1
45,78382,837,47193.66,1,0.92,0
34,27399,461,46146.36,0,0.28,0
48,141026,729,16419.32,0,0.23,0
25,146812,368,23081.87,1,0.66,1
57,45117,432,33948.61,0,0.57,0
42,118662,488,28312.06,1,0.62,0
26,53617,578,9318.13,1,0.49,0
19,27498,729,49716.41,0,0.52,0
32,122826,841,38869.43,0,0.8,0
67,137232,460,24696.23,1,0.3,0
20,149851,752,32817.58,1,0.46,0
66,131077,469,8940.78,1,0.96,1
53,136519,356,27288.57,1,0.27,1
21,70624,539,46887.46,0,0.36,0
31,29628,657,45347.04,1,0.27,1
58,20329,500,20182.14,0,0.12,0
58,58619,743,28911.55,1,0.34,1
42,27032,601,36382.26,0,0.14,0
67,68094,405,20300.42,1,0.24,0
27,58034,400,7919.56,1,0.43,0
38,122658,396,27744.87,0,0.12,0
53,141123,328,32073.61,1,0.78,1
29,142666,805,5262.87,0,0.82,0
44,106158,737,9300.89,1,0.47,0
57,75264,678,14328.08,1,0.99,1
19,114120,372,20662.35,1,0.71,1
30,67850,553,29347.31,0,0.77,0
49,24722,815,18222.93,1,0.27,0
48,37772,849,17428.27,0,0.85,1
33,106105,319,44120.72,1,0.95,0
49,61679,834,11527.28,0,0.31,1
49,88771,720,27295.71,0,0.72,1
51,24576,745,47877.11,1,0.77,0
28,46707,435,33125.6,1,0.37,1
27,119404,804,37274.25,1,0.53,0
32,61632,600,24405.66,1,0.19,1
34,61476,332,5896.95,0,0.26,1
57,137220,577,34075.87,0,0.16,1
35,50285,432,33436.59,1,0.6,1
26,44154,826,9969.24,0,0.66,1
42,40054,425,25797.19,1,0.92,1
57,37165,644,46189.8,1,0.59,0
31,34439,316,14228.82,1,0.33,1
42,138211,677,25749.44,1,0.15,1
67,64518,359,25749.64,1,0.9,1
39,108051,766,41484.27,0,0.53,1
69,46962,690,42105.91,1,0.76,0
47,73934,486,39167.12,0,0.11,0
37,128085,797,21445.44,1,0.54,1
38,57763,660,8241.66,1,0.39,1
61,136189,748,20726.73,1,0.13,0
49,130290,480,35590.6,1,0.8,0
68,84094,429,36623.6,0,0.56,0
63,130814,448,48425.01,0,0.4,1
66,39464,771,25413.86,1,0.83,1
38,62036,799,33459.6,1,0.5,0
52,143980,654,29263.59,1,0.1,0
49,115949,510,11777.84,1,0.95,1
47,53270,329,25754.11,0,0.33,1
56,62299,323,29517.58,0,0.85,0
66,105805,521,47783.73,1,0.83,1
29,51541,700,21494.26,0,0.25,0
58,93545,811,49104.46,0,0.53,1
64,102543,387,29403.5,1,0.14,1
35,111998,764,15911.12,0,0.42,1
38,149188,349,13624.9,1,0.76,1
30,97078,402,11376.27,0,0.31,0
38,102970,667,25381.98,0,0.21,1
25,49765,791,5986.69,1,0.56,1
63,43769,567,25027.04,0,0.58,0
57,108001,696,49478.21,0,0.71,0
63,107404,619,35154.81,0,0.78,0
24,40156,819,39190.38,0,0.73,1
40,105836,748,10355.24,0,0.86,1
61,138706,775,26289.54,1,0.3,1
49,70481,539,17880.04,1,0.61,0
28,33435,557,45234.39,0,0.42,0
39,89650,689,13158.16,1,0.97,0
39,66336,642,25643.0,0,0.5,0
60,56135,686,31462.15,0,0.96,1
42,93631,693,28131.85,1,0.79,1
39,57909,569,42360.96,0,0.75,0
45,89487,448,15415.39,1,0.54,1
46,41468,679,21982.6,0,0.5,1
30,112609,327,40643.79,0,0.57,0
35,67655,448,28763.21,1,0.36,1
19,54341,719,23095.28,0,0.91,0
46,131663,579,6324.91,1,0.81,1
38,84182,481,38902.34,1,0.82,1
32,71786,465,48748.19,0,0.49,0
69,88304,316,32912.92,0,0.16,0
44,123606,449,43544.35,1,0.71,0
67,66514,638,28259.41,0,0.44,0
48,140938,344,15425.64,0,0.88,0
32,53979,801,5649.89,1,0.8,1
68,110887,488,34402.92,0,0.23,1
40,100981,360,27189.9,0,0.64,1
41,75107,593,40194.42,1,0.72,1
61,148842,332,36260.71,0,0.61,1
30,134119,598,49457.86,0,0.56,0
39,21160,714,27964.07,0,0.31,1
60,107897,848,24222.87,0,0.31,0
54,92577,730,17903.29,0,0.79,0
50,104303,794,26458.76,0,0.12,1
20,30846,399,44279.22,1,0.8,1
36,149861,322,6909.79,0,0.57,0
40,124180,719,49005.5,0,0.94,0
46,39924,723,49698.82,0,1.0,0
47,131193,786,31901.96,1,0.7,1
56,33882,388,19919.49,0,0.47,1
61,100274,508,15037.2,1,0.53,1
64,106555,570,17442.07,1,0.28,1
42,21095,705,7254.74,1,0.19,0
54,124205,577,26379.99,1,0.62,0
64,60983,505,7579.59,1,0.82,1
25,131215,627,37331.34,0,0.34,0
59,34123,635,21736.83,0,0.48,0
33,113668,337,13971.41,0,0.6,1
25,86615,527,29518.41,0,0.92,1
18,115193,782,48819.17,1,0.22,0
61,65278,433,36280.9,1,0.31,1
22,117911,689,27128.61,1,0.93,1
20,110290,724,39961.14,1,0.14,0
18,71999,809,38186.44,1,0.69,1
21,51153,726,45128.1,1,0.68,1
57,38344,773,14210.1,0,0.44,1
52,119777,660,43649.49,0,0.52,1
49,57656,510,18546.17,0,0.87,1
59,90515,478,47344.95,0,0.25,1
51,149515,357,17647.93,1,0.31,0
60,21212,372,46708.18,1,0.56,0
42,140385,514,48370.58,1,0.47,0
27,29001,372,11547.11,0,0.62,0
38,98784,766,48852.49,0,0.93,1
63,118723,570,8857.53,0,0.93,1
56,101144,798,14835.55,0,0.31,0
44,56427,653,24987.6,0,0.37,1
44,51368,533,49711.88,0,0.25,0
19,90819,618,26985.34,1,0.94,1
58,81160,318,29768.42,0,0.46,1
65,45854,671,36249.12,0,0.5,0
30,30715,483,48573.21,0,0.82,1
26,101701,576,40250.81,1,0.56,1
69,78784,444,15086.93,0,0.21,0
53,149193,380,18634.59,0,0.49,1
39,119644,621,9393.27,1,0.67,0
59,46797,734,34000.36,0,0.75,0
43,67573,342,13133.31,0,0.68,1
29,96120,612,16583.22,1,0.21,1
34,34780,592,44965.11,1,0.37,0
31,57905,368,19704.01,0,0.76,1
31,41573,355,30499.1,1,0.89,1
51,136049,503,22890.47,1,0.14,1
37,149651,719,8331.41,0,0.14,0
28,53359,849,21328.87,1,0.68,1
33,86062,542,23363.07,1,0.59,1
68,93391,500,45306.55,0,0.24,1
48,63463,773,19600.28,1,0.59,0
23,119596,826,22065.85,0,0.98,0
36,136342,376,40230.35,1,0.67,0
54,115018,777,39153.05,1,0.5,0
21,36571,739,40922.84,0,0.84,1
64,117276,562,47919.68,1,0.29,1
21,148568,484,40800.09,1,0.47,0
37,39142,354,23342.37,1,0.57,1
27,45104,607,41967.88,1,0.55,1
41,28625,815,27890.36,1,0.93,1
52,59199,598,17497.13,0,0.36,0
43,140725,529,18631.27,1,0.15,0
54,35926,676,15072.91,0,0.92,0
55,51218,585,11524.68,1,0.3,0
38,64472,437,13302.07,1,0.44,0
57,111916,777,7843.01,0,0.58,1
56,143182,306,44980.29,1,0.98,0
38,40566,718,46895.35,1,0.58,0
27,76125,771,31404.67,1,0.5,1
55,53205,719,42822.03,1,0.63,1
63,129084,575,13260.7,0,0.97,1
21,49717,389,45575.32,0,0.84,0
62,69984,581,27786.27,1,0.25,1
37,127292,847,8022.42,0,0.82,0
34,45135,470,11359.07,0,0.86,1
24,48164,654,18903.94,1,0.72,0
21,94489,503,6960.09,1,0.69,1
46,58562,588,18918.2,0,0.5,1
31,89110,761,7696.87,0,0.68,0
20,40169,472,15621.24,0,0.76,0
41,79858,600,16955.14,0,0.21,0
54,41604,828,49746.6,0,0.33,1
33,109670,439,15599.6,0,0.27,0
69,134605,577,15763.39,1,0.86,1
21,108738,810,35905.5,1,0.71,0
41,20684,645,43671.09,0,0.51,0
51,148140,439,22417.49,1,0.84,1
47,122537,413,44402.81,1,0.75,1
35,135265,806,20306.39,0,0.92,1
36,131301,665,13865.71,0,0.17,0
48,28007,696,19833.75,0,0.56,0
36,134915,410,32421.04,1,0.74,0
66,120632,657,21521.44,0,0.29,1
63,137419,537,35280.22,1,0.39,1
36,61787,302,15662.11,1,0.48,1
39,69582,703,36544.68,0,0.81,1
41,94791,324,20634.73,1,0.54,1
62,117798,808,25514.08,0,0.54,0
29,103629,764,30098.53,0,0.49,0
47,25782,360,35880.13,1,0.31,0
55,86770,807,15742.12,0,0.93,1
48,77645,422,42617.55,0,0.39,0
53,123509,796,37482.92,0,0.61,1
36,119724,354,15534.41,0,0.23,0
65,51996,462,48873.86,0,0.49,0
62,49204,338,34915.86,0,0.91,0
53,37152,382,25359.21,1,1.0,1
47,75186,845,12088.73,0,0.43,0
66,127900,412,28994.95,1,0.24,1
50,110555,724,12414.91,0,0.38,1
35,105024,529,24327.13,0,0.39,1
69,122659,582,23392.06,1,0.68,1
66,39689,586,37397.28,1,0.55,1
45,70690,454,13657.24,0,0.79,1
64,114042,464,41984.21,0,0.73,0
28,103251,481,19675.95,1,0.33,1
62,77320,538,24979.49,1,0.81,0
50,84226,638,39755.34,1,0.86,0
34,76091,811,33142.66,1,0.64,1
23,126565,565,18861.14,0,0.93,0
21,99301,486,22379.13,1,0.8,0
37,41942,339,18760.41,0,0.64,0
65,58712,792,31764.66,1,0.92,1
64,146315,690,19968.1,0,0.64,0
44,125430,559,37656.4,1,0.57,0
32,85277,475,31090.42,0,0.42,1
23,69632,628,11556.8,1,0.89,0
64,58031,499,18962.09,1,0.21,1
31,40478,495,14965.13,1,0.53,1
28,42551,830,22564.09,1,0.58,0
56,68068,361,28219.28,0,0.6,1
26,113608,626,27804.33,1,0.69,1
43,55561,580,38953.57,1,0.56,1
33,22892,526,13512.73,1,0.33,0
22,119502,357,47591.28,0,0.87,1
69,44395,776,20428.03,0,0.69,0
27,38756,675,18511.2,1,0.87,0
67,136580,542,35833.04,0,0.35,1
20,107710,666,41248.25,0,0.67,0
30,54651,799,22031.23,0,0.74,1
60,140155,551,38608.11,1,0.45,0
66,86333,621,44768.12,0,0.83,1
47,93745,675,39506.16,0,0.1,0
62,126539,708,6538.84,1,0.64,0
23,69306,787,42231.6,1,0.65,0
34,41346,642,39851.64,1,0.58,0
62,133561,539,35118.06,0,0.67,0
68,48024,438,39201.01,1,0.25,0
36,114950,421,49074.14,0,0.72,1
59,138768,719,24400.08,0,0.4,1
52,60818,603,8025.05,1,0.51,0
63,25947,414,25740.05,1,0.4,1
43,95153,642,7089.51,1,0.53,1
68,106240,550,18241.27,1,0.66,1
22,147192,306,31409.59,1,0.85,1
46,146519,478,18933.03,1,0.54,0
54,114238,444,35842.79,0,0.39,0
37,87428,715,41989.38,1,0.54,0
66,49754,420,23919.76,0,0.72,1
38,83355,423,45506.21,0,0.41,0
27,78241,449,8592.75,0,0.47,1
22,88960,696,42805.09,0,0.61,0
53,149958,680,42285.79,0,0.36,0
23,147420,300,19489.73,0,0.29,0
43,127754,543,18442.18,1,0.23,0
21,33418,697,18729.27,0,0.42,0
56,115422,550,41512.72,0,0.14,0
56,120319,598,42424.41,0,0.63,1
67,108593,596,19837.51,1,0.26,1
52,75184,799,31666.57,0,0.44,0
18,24833,414,11252.0,0,0.34,1
41,95430,300,26095.04,1,0.67,1
53,134246,781,49945.68,1,0.87,1
23,61833,809,12147.76,1,0.67,0
58,20565,634,47640.32,0,0.59,0
63,60180,764,42091.46,1,0.7,0
61,38402,440,48749.66,1,0.13,1
48,62845,436,13081.04,1,0.21,1
37,95851,466,14608.33,0,0.19,1
41,32834,642,5759.02,1,0.19,0
42,87850,709,37611.58,0,0.33,0
53,57180,364,33984.26,0,0.58,0
38,23883,366,13012.94,1,0.2,0
47,129688,732,40601.52,0,0.94,0
41,95587,349,18463.8,0,0.87,0
61,126520,613,11074.8,0,0.97,1
59,31695,608,24015.32,1,0.14,0
47,147135,414,9093.64,0,0.87,1
39,43123,641,16845.96,1,0.82,1
45,78481,829,21710.0,0,0.91,1
24,93438,794,43333.89,1,0.58,1
52,131491,568,40664.69,0,0.81,0
45,149525,379,24923.94,0,0.15,0
31,37573,755,37605.88,1,0.17,1
27,141844,598,30589.23,0,0.21,0
33,114910,501,20337.88,1,0.92,1
33,76494,802,37664.35,1,0.16,0
48,32288,784,35757.46,0,0.19,0
59,66978,317,32859.25,1,0.94,1
42,92420,777,32808.0,0,0.2,0
30,137845,787,35734.19,1,0.88,0
23,96095,745,22304.55,1,0.81,1
61,74672,639,44108.41,1,0.14,0
26,81821,830,12303.85,0,0.12,1
62,103661,415,44774.85,0,0.58,0
53,89224,373,20402.68,0,1.0,0
60,109405,568,10626.42,0,0.89,0
37,132418,415,32001.23,1,0.38,0
35,123673,463,21919.4,0,0.45,0
60,74796,521,41697.49,0,0.45,1
38,64706,425,24385.35,1,0.76,1
21,148554,475,35085.31,0,0.41,1
67,143777,674,18871.61,0,0.23,0
50,24023,797,14425.36,1,0.77,0
44,134286,384,22462.21,0,0.51,1
24,102636,682,32306.35,0,0.17,1
23,56735,762,34562.6,0,0.81,0
32,92959,750,31019.3,0,0.63,0
35,59218,817,49462.51,0,0.54,0
49,32213,849,36099.06,1,0.71,0
28,121519,415,46918.38,0,0.55,1
37,142513,307,10306.99,0,0.68,0
41,118694,517,7761.78,0,0.88,0
32,48460,703,18994.76,0,0.65,1
65,144579,603,11146.5,0,0.69,0
24,84680,766,28664.08,0,0.65,1
38,137725,387,28354.16,0,0.58,1
59,51017,309,30877.12,0,0.25,0
43,118536,607,38535.25,1,0.4,1
61,112038,733,48709.84,0,0.72,0
31,50990,463,44521.64,0,0.48,0
54,39515,538,10326.53,0,0.47,1
38,49991,616,20233.12,1,0.78,1
35,27634,634,16512.04,0,0.11,1
22,97034,317,12956.78,1,0.71,1
20,96452,370,29512.62,0,0.54,0
40,49377,474,29896.9,0,0.44,1
43,53001,638,15226.02,0,0.41,1
54,21391,547,37035.38,0,0.26,0
41,85206,492,37981.14,1,0.4,1
66,129388,718,5944.1,1,0.45,0
36,62215,624,22809.1,0,0.49,1
68,99720,605,45056.33,0,0.71,1
42,47114,503,28414.34,0,0.51,1
38,31882,422,20643.25,0,0.82,0
29,133142,746,16415.43,1,0.68,0
58,37273,790,15950.95,0,0.27,0
50,126206,732,9489.56,1,0.35,1
67,65647,427,41775.19,1,0.17,0
21,102665,847,8899.58,1,0.95,1
59,84892,346,18153.26,0,0.9,0
